"","T_CNR4_Avg","SW_in_HQ_temp_Avg","Tair_15m_Avg"
"3693",16.92116,15.8946,17.30551
"3694",18.14667,16.75431,17.9852
"3695",19.86552,18.11021,19.27633
"3696",21.59899,19.77026,20.32522
"3697",21.80033,20.02122,19.95014
"3698",22.43373,20.59162,20.36009
"3699",23.26281,21.4713,21.12558
"3700",23.35013,21.63806,21.23143
"3701",24.13139,22.36775,21.77891
"3702",24.40422,22.56584,22.06376
"3703",24.30844,22.59317,22.20102
"3704",24.12313,22.61199,22.49244
"3705",25.00034,23.45354,23.00634
"3706",25.44123,23.78331,23.44467
"3707",25.17945,23.71008,23.604
"3708",23.9837,23.00711,23.22965
"3709",25.33748,24.05343,24.05991
"3710",25.26988,24.04432,24.10486
"3711",24.05172,23.29869,23.45423
"3712",23.66366,22.99534,23.04278
"3713",22.19937,21.80315,22.091
"3714",22.12916,21.85349,22.14187
"3715",21.30548,21.18113,21.51872
"3716",20.17766,20.12216,20.62967
"3717",19.23087,19.2607,19.86465
"3718",18.50816,18.5711,19.22152
"3719",17.88369,17.94905,18.56336
"3720",17.50845,17.52169,18.08506
"3721",16.95717,16.97836,17.5751
"3722",16.42496,16.46058,17.06116
"3723",15.84168,15.91265,16.51164
"3724",15.27644,15.34382,15.9817
"3725",14.67941,14.76419,15.45368
"3726",14.14391,14.17991,14.85935
"3727",13.94373,13.96321,14.61234
"3728",13.54327,13.56686,14.20139
"3729",13.25641,13.29413,13.98798
"3730",12.56076,12.60086,13.33301
"3731",12.34975,12.36962,13.04074
"3732",11.88372,11.93468,12.66906
"3733",11.95458,11.97834,12.65058
"3734",11.83821,11.866,12.54455
"3735",11.49532,11.54788,12.27328
"3736",11.52997,11.68142,12.58447
"3737",12.4023,12.65537,14.67576
"3738",13.17023,13.02584,14.38929
"3739",14.21292,13.68576,15.03211
"3740",15.82715,14.86263,16.09433
"3741",17.35354,16.00846,17.04406
"3742",18.41969,16.81183,17.46773
"3743",19.14048,17.58521,18.02366
"3744",20.7476,18.97093,19.10202
"3745",22.01675,20.06188,19.75046
"3746",24.06093,21.69125,21.18691
"3747",25.63863,22.96884,22.35273
"3748",26.79851,24.00978,23.55448
"3749",27.57784,24.81875,24.15464
"3750",28.28882,25.47524,24.33589
"3751",28.84077,26.29409,25.42118
"3752",28.90934,26.41664,25.67903
"3753",29.5176,27.03269,26.34015
"3754",29.73236,27.45284,26.86116
"3755",29.88832,27.71153,27.36656
"3756",29.9983,27.94186,27.43872
"3757",29.93868,28.0456,27.68959
"3758",29.49804,27.85518,27.66702
"3759",28.93032,27.51636,27.35571
"3760",28.14036,27.09581,27.03388
"3761",27.63857,26.90561,27.13411
"3762",27.21017,26.80692,27.19587
"3763",26.4673,26.45394,26.82678
"3764",25.39493,25.68986,26.18839
"3765",23.72979,24.16083,24.86609
"3766",22.19047,22.61524,23.4761
"3767",21.19767,21.66543,22.5893
"3768",20.09598,20.61539,21.47933
"3769",18.75219,19.29287,20.1621
"3770",18.03422,18.70048,19.76445
"3771",17.58721,18.09743,19.12803
"3772",16.57885,17.05853,18.01596
"3773",16.01496,16.38238,17.2527
"3774",14.91903,15.28691,16.28223
"3775",14.46208,14.85789,15.95953
"3776",13.81879,14.15469,15.19616
"3777",13.48766,13.79262,14.72412
"3778",12.64215,13.00648,14.25757
"3779",12.01967,12.31862,13.41276
"3780",11.62788,11.87278,12.82984
"3781",11.53761,11.85792,12.87184
"3782",11.25857,11.63027,12.88285
"3783",11.04394,11.44853,12.66172
"3784",10.4161,10.79087,12.43199
"3785",10.92431,11.12759,13.14908
"3786",13.38494,13.45117,16.44601
"3787",16.59753,16.24319,19.04775
"3788",18.46325,17.58598,18.88947
"3789",19.51117,18.48868,19.46522
"3790",21.0096,19.74744,20.51901
"3791",22.80832,21.36376,22.02597
"3792",24.44847,23.05164,23.39345
"3793",25.92471,24.45631,24.65757
"3794",26.6459,25.34225,25.41759
"3795",27.75329,26.33348,26.32577
"3796",28.46457,27.07838,27.14423
"3797",29.69123,28.14319,27.96224
"3798",31.38814,29.48108,28.86479
"3799",33.33434,30.99793,30.42698
"3800",33.66503,31.31791,30.47917
"3801",33.97277,31.52651,31.08966
"3802",35.1511,32.71031,31.84736
"3803",34.93541,32.74894,31.96
"3804",32.61285,31.08117,31.1864
"3805",31.09956,30.25598,30.90235
"3806",31.13958,30.37824,30.90741
"3807",30.97486,30.32313,30.88035
"3808",31.14531,30.59722,31.26751
"3809",31.04867,30.59894,31.02705
"3810",30.36011,30.17944,30.60029
"3811",30.31491,30.48353,30.74051
"3812",28.82543,29.38515,29.87428
"3813",26.75813,27.66235,28.58692
"3814",24.73767,25.96956,27.29794
"3815",22.87484,23.64746,24.49615
"3816",20.95444,21.44217,22.25925
"3817",19.8196,20.27424,21.18264
"3818",19.56074,20.06982,21.0707
"3819",19.23411,19.62388,20.51087
"3820",18.89034,19.1923,20.0557
"3821",18.66223,18.95131,19.75402
"3822",18.16006,18.37861,19.20757
"3823",18.99314,19.2612,20.17153
"3824",19.83587,20.09206,20.87424
"3825",19.77494,19.88433,20.54544
"3826",19.08218,19.16527,19.83952
"3827",18.42757,18.50773,19.18547
"3828",17.39924,17.57209,18.44966
"3829",16.12836,16.39518,17.43061
"3830",15.04664,15.48421,16.58494
"3831",13.82141,14.08199,14.9249
"3832",13.60427,14.02973,15.48008
"3833",15.3764,15.88033,18.16977
"3834",16.49043,16.48239,18.21704
"3835",19.21877,18.86056,21.39266
"3836",21.65377,20.79652,23.30446
"3837",24.17147,22.82265,25.54738
"3838",25.98363,24.248,26.19213
"3839",27.61527,25.49354,27.3084
"3840",29.16916,26.87363,27.83409
"3841",30.05559,27.63135,27.84594
"3842",31.25112,28.79111,28.23531
"3843",31.86411,29.47311,28.80383
"3844",32.91208,30.52589,29.86304
"3845",33.80838,31.31482,30.53029
"3846",33.20771,31.16474,30.56516
"3847",35.11492,33.01278,32.13998
"3848",35.29016,33.21674,32.42003
"3849",34.61197,32.90114,32.19525
"3850",34.34831,32.88529,32.25719
"3851",34.45193,33.05971,32.51665
"3852",34.30918,32.88762,32.50781
"3853",34.01763,32.9076,32.54686
"3854",33.87962,32.96493,32.60993
"3855",33.18522,32.52321,32.31468
"3856",33.44587,32.88596,32.69243
"3857",31.76983,31.43999,31.82489
"3858",31.29111,31.07361,31.64203
"3859",30.02115,29.97763,30.62938
"3860",28.92597,28.93567,29.69673
"3861",27.49317,27.59796,28.40917
"3862",26.55894,26.72039,27.58723
"3863",25.79054,26.027,26.96706
"3864",25.43648,25.61158,26.50247
"3865",25.02661,25.16467,26.13666
"3866",24.14095,24.34749,25.23702
"3867",23.41738,23.74539,24.71298
"3868",22.98447,23.33981,24.2142
"3869",22.81114,23.18438,24.22176
"3870",22.07812,22.51641,23.67733
"3871",20.50808,21.13085,22.62186
"3872",20.39642,20.97473,22.27975
"3873",20.08661,20.35523,21.09883
"3874",19.34918,19.57103,20.38346
"3875",18.15198,18.44071,19.20989
"3876",16.94366,17.28603,18.16915
"3877",16.32319,16.71533,17.74665
"3878",16.09612,16.40648,17.31272
"3879",15.46634,15.73251,16.63387
"3880",15.15351,15.4571,16.52369
"3881",15.91668,16.24988,17.76051
"3882",17.65707,17.72137,19.65304
"3883",19.92393,19.60292,21.5818
"3884",22.01507,21.30535,22.99147
"3885",23.63357,22.48965,24.0526
"3886",24.89573,23.4076,24.77221
"3887",26.537,24.72063,25.77574
"3888",27.08453,25.16537,25.53025
"3889",27.98722,26.04565,25.95476
"3890",28.2659,26.30434,25.98583
"3891",29.11363,27.14102,26.72402
"3892",29.57907,27.70174,27.16309
"3893",29.72737,28.0073,27.60855
"3894",29.86052,28.14832,27.74915
"3895",29.17878,27.76253,27.48129
"3896",28.04819,26.90011,26.93936
"3897",27.87676,26.78863,26.85795
"3898",28.35965,27.18874,27.26322
"3899",28.84737,27.6793,27.66231
"3900",28.23131,27.34189,27.52086
"3901",28.2356,27.4872,27.59351
"3902",28.54942,27.79587,27.96542
"3903",28.06944,27.33301,27.64073
"3904",27.08618,26.61907,27.15536
"3905",27.03042,26.63514,27.13873
"3906",26.97065,26.61713,27.13164
"3907",26.019,25.81407,26.37534
"3908",25.29148,25.18561,25.79816
"3909",25.09762,24.99702,25.59543
"3910",24.58675,24.51682,25.13485
"3911",23.77723,23.76818,24.43706
"3912",23.19499,23.23455,23.96518
"3913",22.65335,22.68271,23.47134
"3914",22.41649,22.37117,23.13904
"3915",21.97754,22.02345,22.69323
"3916",21.44661,21.44874,22.15306
"3917",20.80202,20.83225,21.51844
"3918",19.9202,19.979,20.69175
"3919",19.77604,19.81029,20.48178
"3920",19.12391,19.14151,19.82527
"3921",18.60598,18.61579,19.32036
"3922",18.54154,18.514,19.27875
"3923",18.53706,18.41196,19.20044
"3924",18.43447,18.31168,19.05331
"3925",18.57377,18.4107,19.16048
"3926",18.38626,18.19924,18.89573
"3927",18.29465,18.08903,18.79641
"3928",18.4623,18.22729,19.04123
"3929",18.71112,18.41264,19.19528
"3930",18.81089,18.52262,19.19269
"3931",18.35047,18.23482,18.84985
"3932",18.94447,18.61857,19.45196
"3933",20.26336,19.60028,20.23318
"3934",20.90544,20.08552,20.6791
"3935",21.33038,20.4304,21.05095
"3936",22.95716,21.78245,22.43409
"3937",24.65186,23.05177,23.6054
"3938",26.02978,24.24325,24.44933
"3939",28.19707,26.08567,26.03697
"3940",26.15089,24.59995,24.76637
"3941",25.95971,24.6886,24.84077
"3942",27.10028,25.68844,25.56344
"3943",28.69483,26.81294,26.50591
"3944",29.14206,27.13454,26.67444
"3945",28.4738,26.82173,26.78098
"3946",28.53723,27.16876,27.16659
"3947",29.43835,27.60754,27.59342
"3948",27.53905,26.43052,26.77558
"3949",27.31131,26.36195,26.75784
"3950",27.28289,26.38155,26.82663
"3951",27.8117,26.82985,27.21591
"3952",27.05707,26.31396,26.73546
"3953",27.08929,26.44105,26.946
"3954",26.66646,26.14855,26.81488
"3955",25.29441,25.13091,26.0189
"3956",24.67567,24.73771,25.7765
"3957",23.85047,24.15526,25.36103
"3958",22.84924,23.28428,24.47879
"3959",22.14706,22.43624,23.38605
"3960",20.98744,21.17727,22.13545
"3961",20.14641,20.43191,21.56077
"3962",19.5428,19.77299,20.70074
"3963",19.06441,19.25998,20.19432
"3964",18.89442,19.08897,19.92565
"3965",18.50274,18.62669,19.52272
"3966",18.18683,18.28406,19.19325
"3967",18.19938,18.31316,19.20202
"3968",18.24705,18.34321,19.1946
"3969",17.71994,17.76877,18.56796
"3970",17.31628,17.36312,18.12442
"3971",17.00232,17.07785,17.93943
"3972",16.3656,16.53184,17.78954
"3973",15.56969,15.74787,17.41997
"3974",15.05914,15.16355,16.44234
"3975",14.57666,14.67919,15.87189
"3976",14.71636,14.87659,16.15935
"3977",16.00692,15.89997,17.35821
"3978",17.80448,17.26286,18.75637
"3979",19.37867,18.61766,20.17023
"3980",20.26785,19.47967,20.97073
"3981",21.17206,20.37873,21.65487
"3982",22.68694,21.63885,22.98755
"3983",25.06835,23.4151,24.50373
"3984",25.04685,23.63805,24.53264
"3985",26.74404,24.96208,25.56897
"3986",28.28031,26.43933,26.67862
"3987",28.72112,26.77992,26.65067
"3988",28.81762,26.97826,26.87783
"3989",29.1175,27.47814,27.17279
"3990",29.67723,27.9764,27.7645
"3991",30.05343,28.1626,27.96882
"3992",30.48425,28.62145,28.50776
"3993",30.96769,29.10785,28.88268
"3994",31.45517,29.52318,29.23708
"3995",31.14855,29.40697,29.26898
"3996",31.33167,29.59258,29.44595
"3997",30.67104,29.21561,29.14715
"3998",29.57588,28.57514,28.71045
"3999",29.70692,28.79994,28.88683
"4000",29.6689,28.83758,28.89161
"4001",28.78355,28.18363,28.60435
"4002",28.43174,28.10235,28.43606
"4003",27.97927,27.88307,28.25718
"4004",26.93735,27.02827,27.52166
"4005",25.46941,25.63544,26.3204
"4006",24.23464,24.40191,25.11732
"4007",23.4417,23.52667,24.18207
"4008",22.44554,22.44701,23.13711
"4009",21.79921,21.85748,22.56124
"4010",21.17413,21.22206,21.89962
"4011",20.63576,20.63349,21.29716
"4012",20.18326,20.16909,20.84591
"4013",19.75679,19.73519,20.45101
"4014",19.31175,19.36292,20.1282
"4015",18.86667,18.94455,19.7083
"4016",18.60886,18.69066,19.49849
"4017",18.18545,18.32136,19.2053
"4018",17.33292,17.52354,18.68259
"4019",16.49394,16.73361,17.98381
"4020",15.18391,15.3474,16.36085
"4021",14.71458,14.91162,16.14753
"4022",14.57325,14.87249,16.38745
"4023",14.33137,14.62428,15.86029
"4024",14.21417,14.58941,16.21262
"4025",15.14715,15.50094,17.76091
"4026",17.13546,17.34821,20.38264
"4027",18.83881,18.58059,20.40705
"4028",19.73727,19.034,20.30824
"4029",20.98853,19.88946,21.27543
"4030",22.84562,21.29249,22.80073
"4031",24.07265,22.22007,23.2135
"4032",25.89798,23.76895,24.40934
"4033",26.90673,24.64466,24.69145
"4034",28.84205,26.31764,26.26105
"4035",30.0419,27.39366,27.11028
"4036",31.29524,28.57417,28.03246
"4037",32.44947,29.52987,28.79294
"4038",32.64102,29.81153,29.07374
"4039",33.52948,30.97772,29.95005
"4040",33.33574,30.73913,30.24526
"4041",34.00767,31.4171,30.63858
"4042",34.01654,31.66016,31.16352
"4043",33.99463,31.67346,31.55927
"4044",33.50943,31.47241,31.49449
"4045",33.63064,31.71261,31.75044
"4046",32.90868,31.23197,31.04283
"4047",32.51805,31.22412,31.14693
"4048",32.24726,31.1793,31.06871
"4049",31.73392,30.92416,31.12293
"4050",30.92338,30.48314,30.97925
"4051",29.79726,29.71031,30.31484
"4052",28.86537,29.04364,29.71815
"4053",27.46555,27.7157,28.51749
"4054",25.42016,25.856,26.86548
"4055",24.17989,24.69736,25.73865
"4056",23.14733,23.66874,24.90006
"4057",22.45162,22.9751,24.20414
"4058",21.86654,22.40056,23.62257
"4059",20.99303,21.3922,22.46201
"4060",20.66821,21.14158,22.3544
"4061",19.80694,20.2424,21.18936
"4062",18.65929,18.98631,19.86108
"4063",17.94386,18.23729,19.26148
"4064",17.85349,18.15408,19.20164
"4065",17.77706,18.11194,19.10953
"4066",17.79399,18.00481,18.843
"4067",17.77173,17.91564,18.70844
"4068",18.42941,18.54837,19.35834
"4069",18.82179,18.91924,19.8308
"4070",19.0139,19.1734,19.99352
"4071",18.51765,18.6361,19.40138
"4072",18.20025,18.29833,19.1205
"4073",18.24526,18.28809,19.12712
"4074",18.81933,18.88276,19.91433
"4075",21.12522,20.90119,22.1275
"4076",22.69219,22.11536,23.08971
"4077",23.9348,23.14562,23.95598
"4078",25.15146,24.12641,24.82758
"4079",26.19813,25.02907,25.54124
"4080",27.54125,26.12774,26.44711
"4081",29.13253,27.47014,27.40283
"4082",30.26648,28.52125,28.22689
"4083",31.15207,29.36965,29.1207
"4084",30.93032,29.45887,29.37616
"4085",32.38841,30.71741,30.52599
"4086",33.76552,31.83385,31.29902
"4087",34.55317,32.49128,32.11045
"4088",34.2165,32.3709,32.01613
"4089",34.79766,33.10337,32.92846
"4090",35.25029,33.41181,33.50904
"4091",35.99502,34.29781,34.16644
"4092",35.90377,34.28251,34.12944
"4093",35.10242,33.66802,33.58317
"4094",34.99006,33.72933,33.78371
"4095",34.22675,33.42813,33.42064
"4096",33.61841,32.97143,33.21328
"4097",33.6763,33.07359,33.22408
"4098",32.44698,32.15445,32.60884
"4099",32.15578,32.09423,32.49013
"4100",31.54799,31.61522,32.1334
"4101",29.78419,30.01952,30.75138
"4102",27.87139,28.29552,29.13161
"4103",26.52513,26.84129,27.60969
"4104",25.08221,25.43875,26.21131
"4105",23.9971,24.36331,25.18415
"4106",23.35847,23.66131,24.52505
"4107",23.0178,23.34163,24.23205
"4108",22.46218,22.73923,23.62065
"4109",22.27452,22.4859,23.28941
"4110",21.96438,22.11826,22.84881
"4111",21.97642,22.14404,22.89307
"4112",21.73944,21.87455,22.5477
"4113",21.05513,21.16743,21.84602
"4114",20.87293,20.9971,21.67375
"4115",21.01146,21.10654,21.75651
"4116",20.55544,20.61602,21.25906
"4117",19.71327,19.74118,20.36766
"4118",18.6222,18.70536,19.39671
"4119",17.90405,18.00536,18.82102
"4120",16.8021,17.0679,18.53937
"4121",17.28973,17.50917,19.18499
"4122",19.39786,19.27418,21.51197
"4123",20.13505,19.8093,21.32304
"4124",21.10244,20.62671,22.02342
"4125",22.71514,22.07265,23.31255
"4126",23.71257,22.97922,24.01756
"4127",26.63459,25.22688,26.54039
"4128",29.34589,27.37044,28.42682
"4129",30.85165,28.66573,29.30155
"4130",32.52879,30.1463,30.08059
"4131",33.43957,30.82105,30.64062
"4132",34.16629,31.64875,31.13866
"4133",34.65096,32.12772,31.94844
"4134",35.48943,33.02463,32.4402
"4135",35.11248,33.03453,32.55884
"4136",34.81712,32.97622,32.56875
"4137",34.37918,32.978,33.00483
"4138",34.53501,33.10349,33.28734
"4139",33.73363,32.58372,32.87069
"4140",33.30949,32.43439,32.8602
"4141",32.66086,32.01318,32.45906
"4142",31.9269,31.43583,31.9949
"4143",31.28401,30.95024,31.57543
"4144",30.98967,30.72212,31.42423
"4145",30.35606,30.17133,30.88218
"4146",29.73242,29.59102,30.32278
"4147",29.00913,28.93539,29.65874
"4148",28.092,28.08352,28.94452
"4149",27.12267,27.12952,28.07253
"4150",26.41657,26.48443,27.39821
"4151",25.75496,25.8594,26.7323
"4152",25.50485,25.53322,26.31392
"4153",24.95821,24.98711,25.74127
"4154",25.03691,25.0203,25.75078
"4155",24.96511,24.93161,25.62026
"4156",24.64019,24.58216,25.31785
"4157",24.22388,24.16126,24.8475
"4158",23.8776,23.81845,24.49001
"4159",23.65619,23.57997,24.25327
"4160",23.39034,23.29411,23.98126
"4161",23.06889,22.96623,23.70954
"4162",22.68743,22.60434,23.37246
"4163",22.53726,22.43254,23.2095
"4164",22.48201,22.32761,23.10307
"4165",22.24057,22.05944,22.8813
"4166",22.11661,21.96814,22.73912
"4167",21.88695,21.73566,22.56618
"4168",21.79877,21.61926,22.5272
"4169",21.86179,21.62899,22.52799
"4170",22.64294,22.35601,23.36693
"4171",24.3895,23.78233,24.82821
"4172",24.58966,23.83386,24.65184
"4173",24.194,23.55701,24.23829
"4174",24.7245,24.03143,24.74426
"4175",25.57724,24.69392,25.36631
"4176",26.90962,25.78736,26.46491
"4177",29.46068,27.81623,28.17861
"4178",31.75772,29.37627,29.19092
"4179",32.32618,29.87159,29.59902
"4180",32.42388,30.11388,29.7744
"4181",30.91932,29.13441,29.38441
"4182",31.19832,29.75274,30.01479
"4183",32.48037,30.8009,31.03226
"4184",30.71374,29.57141,29.95459
"4185",30.21354,28.93535,29.05244
"4186",29.84773,28.4421,28.53012
"4187",29.4641,28.18747,28.27328
"4188",29.19584,27.93876,28.03239
"4189",28.49168,27.39856,27.48287
"4190",27.00784,26.18323,26.50856
"4191",25.43554,24.73558,25.09755
"4192",23.49042,23.11676,23.60735
"4193",22.33389,21.93406,22.43578
"4194",22.18584,21.82854,22.38353
"4195",22.22844,21.91666,22.45629
"4196",21.59137,21.31882,21.87154
"4197",20.84456,20.64968,21.23571
"4198",20.57272,20.46375,21.06302
"4199",20.38852,20.35176,21.05802
"4200",20.21885,20.15129,20.84229
"4201",19.70732,19.61189,20.26441
"4202",19.49625,19.41389,20.07841
"4203",19.12937,19.06244,19.73615
"4204",18.64037,18.54056,19.1665
"4205",18.15661,18.04912,18.67059
"4206",17.74891,17.67609,18.40909
"4207",17.44546,17.41182,18.23096
"4208",17.1027,17.08506,18.05496
"4209",16.61955,16.63407,17.7254
"4210",16.36239,16.28689,17.41857
"4211",16.11452,15.97567,17.1595
"4212",16.05481,15.8631,17.08101
"4213",16.33493,16.02217,17.39147
"4214",16.66886,16.34635,17.54526
"4215",17.04727,16.74834,17.88613
"4216",17.40622,17.06273,18.40106
"4217",17.86199,17.46864,18.84676
"4218",18.43456,17.94888,19.28548
"4219",18.95692,18.36608,19.39174
"4220",20.85672,20.0779,21.59197
"4221",23.26041,22.27047,23.72353
"4222",25.4917,24.15613,25.38526
"4223",26.65514,25.02443,25.91876
"4224",27.80727,26.1706,26.62864
"4225",29.29988,27.34553,27.35034
"4226",31.72904,29.22494,28.59654
"4227",33.27657,30.44728,29.80287
"4228",32.88421,30.37634,29.72295
"4229",33.56348,31.00305,30.13884
"4230",34.64376,32.11664,31.26838
"4231",34.8194,32.5828,32.04299
"4232",35.60606,33.37547,32.78028
"4233",36.34673,33.98922,33.23131
"4234",34.14876,32.4878,32.4933
"4235",36.45058,34.231,34.1077
"4236",34.98816,33.19236,33.14848
"4237",33.91712,32.71265,32.89423
"4238",34.98112,33.6101,33.70504
"4239",34.66452,33.863,33.73341
"4240",35.27021,34.31871,34.23539
"4241",34.76842,33.99911,34.14411
"4242",34.67892,33.986,34.47906
"4243",33.18689,32.96556,33.59021
"4244",31.83261,31.97295,32.4695
"4245",29.71206,29.91421,30.77401
"4246",28.10171,28.40309,29.4392
"4247",27.29462,27.74628,29.05433
"4248",26.28104,26.80269,28.12067
"4249",25.6262,26.14535,27.52975
"4250",24.85169,25.28682,26.4523
"4251",23.5634,23.85831,25.00556
"4252",22.79284,22.99055,24.09689
"4253",21.86619,22.13346,23.69545
"4254",21.70011,22.16838,23.7463
"4255",21.6299,22.09311,23.48238
